primary_22_00_fee_0bps,primary_22_00_fee_1bps,primary_22_00_fee_5bps,primary_22_00_fee_10bps,primary_22_00_fee_20bps,buyhold_fee_0bps,buyhold_fee_1bps,buyhold_fee_5bps,buyhold_fee_10bps,buyhold_fee_20bps
1.0869697254383208,1.0571822298191955,0.9459220311063888,0.8230624958804822,0.6228823319327529,1.700066324906411,1.6539431263934063,1.4815474359660312,1.2909386215001166,0.9797295133603492
1.0854692072752004,1.055511395654558,0.943670301603967,0.8202801660841633,0.6195309384977902,1.691482674187455,1.645261563508329,1.4725855417179505,1.2818387831257014,0.9708639318629384
1.0799509944790278,1.0499343774646221,0.9379292832995111,0.8144695376573922,0.6139032978993506,1.7612631095426077,1.71280614060177,1.531863008049004,1.3321560896254552,1.0070325020118707
1.0866062282638669,1.0561946459770948,0.9427713743003877,0.8178597940932169,0.615230884121144,1.7660972027910122,1.717164674034208,1.5345356097711644,1.333148111768878,1.005768348034732
1.0623830801122267,1.032438208501274,0.9208118904512365,0.7979919509958145,0.5990549380991522,1.7098214645580667,1.662104711598026,1.484103921644452,1.288001767422797,0.9696970067513708
1.0586605618544191,1.0286141274009144,0.9166646161496472,0.7935998574204162,0.5945596704738656,1.726209094850696,1.6777025840143442,1.4968440784938215,1.2977705011709364,0.9751121926110589
1.0523528011365273,1.0222796679241672,0.9102862376796237,0.7872841940348474,0.5886388986430178,1.7952862404032737,1.7445031198486616,1.5552459550211155,1.3471074184499479,1.0102324899715538
1.0480951911037293,1.0179392718707112,0.9056931144560235,0.7825244304540951,0.5839028271938282,1.7535729090970853,1.7036208296374244,1.5175546944716571,1.313113271164279,0.982718889413472
1.0562182230718753,1.0256249991446027,0.9118067972384347,0.7870241656112684,0.5860926267178147,1.758414138318684,1.7079834279853077,1.5202267746045355,1.3141122616326892,0.9815010846265653
1.0536999187629836,1.0229745121937737,0.9087210012633878,0.7835736429831941,0.5823508559814904,1.773011035782546,1.7218200947843953,1.531326211120365,1.3223927084633729,0.9857226891935823
1.050066510746788,1.0192424577871793,0.9046787940468537,0.7793045473483685,0.5780133682532157,1.7709257458380439,1.719450647978342,1.527993847529693,1.3181926184476656,0.9806204612582125
1.0298260962365353,0.9993923396346748,0.8863361019434202,0.7627245592204162,0.5645598965498546,1.736864160010721,1.686035232427874,1.4970767651201105,1.2902024141047348,0.9578369469369878
1.0372643153562933,1.006410863609623,0.8918515866577296,0.7667081105247023,0.5663793553557547,1.726878819149729,1.676004903209226,1.4869729002486,1.2802045547736751,0.9484989345380254
